link;title;year count;mean;median;mode; mode frequency;standard deviation;1st Quartile;3rd Quartile;IQR;minimum value;maximum value;filter min;filter max
https://plato.stanford.edu/entries/feminist-philosophy-biology/;Feminist Philosophy of Biology ;313;1985;1992;2003;25;52;1985;2002;17;1349;2016;1200;2020
https://plato.stanford.edu/entries/feminism-language/;Feminist Philosophy of Language ;414;1996;1998;2016;27;40;1987;2011;24;1241;2017;1200;2020
https://plato.stanford.edu/entries/feminism-law/;Feminist Philosophy of Law ;413;1993;2001;1995;34;61;1993;2008;15;1351;2017;1200;2020
https://plato.stanford.edu/entries/feminist-religion/;Feminist Philosophy of Religion ;310;1977;1993;1994;24;69;1982;2000;18;1300;2018;1200;2020
https://plato.stanford.edu/entries/feminism-political/;Feminist Political Philosophy ;431;1998;1999;2000;23;15;1990;2008;18;1840;2018;1200;2020
https://plato.stanford.edu/entries/feminist-social-epistemology/;Feminist Social Epistemology ;366;1998;1998;2011;35;10;1991;2007;16;1970;2018;1200;2020
https://plato.stanford.edu/entries/feminism-autonomy/;Feminist Perspectives on Autonomy ;319;1996;2002;2005;36;47;1993;2006;13;1241;2020;1200;2020
https://plato.stanford.edu/entries/feminism-class/;Feminist Perspectives on Class and Work ;455;1985;1990;1981;32;29;1980;2000;20;1841;2016;1200;2020
https://plato.stanford.edu/entries/feminism-disability/;Feminist Perspectives on Disability ;268;1987;2000;2001;25;78;1992;2005;13;1213;2016;1200;2020
https://plato.stanford.edu/entries/feminism-globalization/;Feminist Perspectives on Globalization ;248;2006;2008;2009;31;22;2003;2012;9;1672;2020;1200;2020
https://plato.stanford.edu/entries/feminism-objectification/;Feminist Perspectives on Objectification ;180;1992;1995;1993;26;35;1990;2003;13;1785;2020;1200;2020
https://plato.stanford.edu/entries/feminist-power/;Feminist Perspectives on Power ;380;1987;1993;1990;36;64;1985;2006;21;1241;2016;1200;2020
https://plato.stanford.edu/entries/feminism-rape/;Feminist Perspectives on Rape ;251;1985;2000;2005;23;95;1996;2006;10;1239;2018;1200;2020
https://plato.stanford.edu/entries/feminism-family/;Feminist Perspectives on Reproduction and the Family ;128;1982;1989;1989;22;37;1984;1994;10;1762;2016;1200;2020
https://plato.stanford.edu/entries/feminist-science/;Feminist Perspectives on Science ;427;2002;2004;2012;29;14;1994;2012;18;1936;2020;1200;2020
https://plato.stanford.edu/entries/feminism-gender/;Feminist Perspectives on Sex and Gender ;316;1995;1999;2000;32;36;1993;2006;13;1491;2017;1200;2020
https://plato.stanford.edu/entries/feminist-sex-markets/;Feminist Perspectives on Sex Markets ;378;1996;1999;2000;26;40;1992;2007;15;1450;2020;1200;2020
https://plato.stanford.edu/entries/feminist-body/;Feminist Perspectives on the Body ;400;1982;1994;XXXX;XXXX;47;1980;2006;26;1673;2019;1200;2020
https://plato.stanford.edu/entries/feminism-self/;Feminist Perspectives on the Self ;349;1999;1999;2014;24;21;1990;2012;22;1792;2020;1200;2020
https://plato.stanford.edu/entries/feminism-trans/;Feminist Perspectives on Trans Issues ;338;1994;1997;1998;31;16;1990;2006;16;1886;2020;1200;2020
https://plato.stanford.edu/entries/ludwig-feuerbach/;Ludwig Andreas Feuerbach ;197;1898;1851;XXXX;XXXX;80;1840;1979;139;1677;2020;1200;2020
https://plato.stanford.edu/entries/feyerabend/;Paul Feyerabend ;373;1980;1980;2016;21;23;1965;1997;32;1859;2020;1200;2020
https://plato.stanford.edu/entries/johann-fichte/;Johann Gottlieb Fichte ;193;1879;1811;1794;17;95;1798;1990;192;1762;2018;1200;2020
https://plato.stanford.edu/entries/ficino/;Marsilio Ficino ;203;1834;1984;XXXX;XXXX;233;1552;1999;447;1322;2017;1200;2020
https://plato.stanford.edu/entries/fiction/;Fiction ;561;1987;1995;1990;55;38;1983;2007;24;1713;2019;1200;2020
https://plato.stanford.edu/entries/fictional-entities/;Fictional Entities ;318;1991;1999;2013;22;25;1982;2006;24;1892;2018;1200;2020
https://plato.stanford.edu/entries/fictionalism/;Fictionalism ;235;1999;2001;2005;39;15;1996;2005;9;1911;2019;1200;2020
https://plato.stanford.edu/entries/fictionalism-modal/;Modal Fictionalism ;192;1982;1993;1990;33;94;1990;1999;9;1201;2020;1200;2020
https://plato.stanford.edu/entries/fideism/;Fideism ;115;1951;1983;1958;7;79;1948;2002;54;1623;2016;1200;2020
https://plato.stanford.edu/entries/film/;Philosophy of Film ;98;1994;1998;1995;10;19;1988;2006;18;1916;2016;1200;2020
https://plato.stanford.edu/entries/findlay/;John Niemeyer Findlay ;227;1948;1960;1985;27;37;1932;1972;40;1738;2019;1200;2020
https://plato.stanford.edu/entries/fine-tuning/;Fine-Tuning ;327;1996;2005;2007;26;46;1998;2011;13;1491;2017;1200;2020
https://plato.stanford.edu/entries/fitch-paradox/;Fitch's Paradox of Knowability ;250;2002;2008;2009;64;13;1997;2009;12;1945;2019;1200;2020
https://plato.stanford.edu/entries/fitness/;Fitness ;126;1995;2000;XXXX;XXXX;21;1988;2008;20;1864;2020;1200;2020
https://plato.stanford.edu/entries/fitting-attitude-theories/;Fitting Attitude Theories of Value ;119;1985;1997;1987;17;42;1987;2004;17;1740;2016;1200;2020
https://plato.stanford.edu/entries/fitzralph/;Richard FitzRalph ;81;1778;1981;2013;11;302;1418;2008;590;1200;2020;1200;2020
https://plato.stanford.edu/entries/fleck/;Ludwik Fleck ;208;1958;1946;1935;46;60;1935;1990;55;1255;2016;1200;2020
https://plato.stanford.edu/entries/folkpsych-simulation/;Folk Psychology as Mental Simulation ;415;1993;2003;1995;34;61;1995;2008;13;1229;2020;1200;2020
https://plato.stanford.edu/entries/folkpsych-theory/;Folk Psychology as a Theory ;190;1987;1994;2003;18;26;1975;2002;27;1707;2016;1200;2020
https://plato.stanford.edu/entries/philippa-foot/;Philippa Foot ;79;1990;2001;2012;7;24;1972;2009;37;1920;2018;1200;2020
https://plato.stanford.edu/entries/forgiveness/;Forgiveness ;441;1991;2002;2009;29;44;1989;2009;20;1651;2017;1200;2020
https://plato.stanford.edu/entries/form-matter/;Form vs. Matter ;84;1988;1990;2008;7;19;1979;1997;18;1924;2020;1200;2020
https://plato.stanford.edu/entries/foucault/;Michel Foucault ;90;1984;1984;1976;5;21;1973;1998;25;1926;2018;1200;2020
https://plato.stanford.edu/entries/frame-problem/;The Frame Problem ;134;1996;1997;1987;17;13;1987;2008;21;1954;2016;1200;2020
https://plato.stanford.edu/entries/francis-marchia/;Francis of Marchia ;335;1934;2004;2006;66;202;1997;2006;9;1225;2016;1200;2020
https://plato.stanford.edu/entries/freedom-ancient/;Ancient Theories of Freedom and Determinism ;74;1998;2000;2014;9;17;1987;2013;26;1942;2020;1200;2020
https://plato.stanford.edu/entries/freedom-association/;Freedom of Association ;223;1988;2001;1998;27;65;1995;2009;14;1483;2019;1200;2020
https://plato.stanford.edu/entries/divine-freedom/;Divine Freedom ;113;1935;1982;XXXX;XXXX;103;1963;1994;31;1704;2016;1200;2020
https://plato.stanford.edu/entries/freedom-speech/;Freedom of Speech ;176;1987;1995;1994;18;76;1987;2005;18;1284;2017;1200;2020
https://plato.stanford.edu/entries/free-rider/;The Free Rider Problem ;117;1953;1982;1982;7;100;1960;1998;38;1335;2020;1200;2020
https://plato.stanford.edu/entries/freewill/;Free Will ;804;1967;1999;2011;38;99;1979;2010;31;1203;2020;1200;2020
https://plato.stanford.edu/entries/free-will-foreknowledge/;Foreknowledge and Free Will ;299;1997;1998;1991;19;12;1990;2008;18;1941;2017;1200;2020
https://plato.stanford.edu/entries/frege/;Gottlob Frege ;269;1950;1981;1984;17;60;1893;1998;105;1781;2020;1200;2020
https://plato.stanford.edu/entries/frege-hilbert/;The Frege-Hilbert Controversy ;111;1952;1971;1906;11;49;1903;1997;94;1870;2018;1200;2020
https://plato.stanford.edu/entries/frege-theorem/;Frege's Theorem and Foundations for Arithmetic ;153;1986;1995;1997;16;28;1984;1999;15;1879;2020;1200;2020
https://plato.stanford.edu/entries/friendship/;Friendship ;209;1993;1993;1987;25;12;1987;2000;13;1940;2017;1200;2020
https://plato.stanford.edu/entries/functionalism/;Functionalism ;564;1991;1997;2007;36;29;1982;2006;24;1641;2018;1200;2020
https://plato.stanford.edu/entries/fundamentality/;Fundamentality ;431;2008;2014;2016;77;59;2010;2016;6;1277;2018;1200;2020
https://plato.stanford.edu/entries/future-contingents/;Future Contingents ;174;1977;1994;1967;13;85;1977;2003;26;1287;2020;1200;2020
https://plato.stanford.edu/entries/medieval-futcont/;Medieval Theories of Future Contingents ;312;1956;1995;2003;19;139;1982;2003;21;1250;2020;1200;2020
https://plato.stanford.edu/entries/gadamer/;Hans-Georg Gadamer ;164;1984;1996;2002;17;28;1976;2002;26;1900;2018;1200;2020
https://plato.stanford.edu/entries/gadamer-aesthetics/;Gadamer's Aesthetics ;56;1994;2001;2001;12;27;1993;2004;11;1833;2016;1200;2020
https://plato.stanford.edu/entries/galen/;Galen ;137;1987;1997;2008;21;43;1988;2008;20;1757;2016;1200;2020
https://plato.stanford.edu/entries/galileo/;Galileo Galilei ;276;1893;1988;1998;22;169;1642;2002;360;1210;2017;1200;2020
https://plato.stanford.edu/entries/games-abstraction/;Games, Full Abstraction and Full Completeness ;227;1991;1993;2000;19;13;1978;2000;22;1952;2017;1200;2020
https://plato.stanford.edu/entries/game-theory/;Game Theory ;416;1994;1998;XXXX;XXXX;20;1990;2006;16;1930;2020;1200;2020
https://plato.stanford.edu/entries/epistemic-game/;Epistemic Foundations of Game Theory ;352;1994;2003;2010;37;64;1994;2009;15;1236;2016;1200;2020
https://plato.stanford.edu/entries/game-ethics/;Game Theory and Ethics ;110;1987;1990;1986;13;17;1978;1998;20;1944;2020;1200;2020
https://plato.stanford.edu/entries/game-evolutionary/;Evolutionary Game Theory ;272;1987;1994;1993;22;58;1990;2000;10;1385;2016;1200;2020
https://plato.stanford.edu/entries/gangesa/;Gaá¹geÅa ;171;1951;1993;2020;25;156;1971;2010;39;1207;2020;1200;2020
https://plato.stanford.edu/entries/gassendi/;Pierre Gassendi ;152;1850;1970;XXXX;XXXX;172;1649;1997;348;1592;2016;1200;2020
https://plato.stanford.edu/entries/gelukpa/;Gelukpa [dge lugs pa] ;53;1963;2000;1998;9;132;1997;2006;9;1357;2018;1200;2020
https://plato.stanford.edu/entries/gene/;Gene ;378;1977;1997;2000;44;62;1970;2004;34;1234;2020;1200;2020
https://plato.stanford.edu/entries/generalized-quantifiers/;Generalized Quantifiers ;116;1991;2004;XXXX;XXXX;73;1987;2012;25;1241;2019;1200;2020
https://plato.stanford.edu/entries/genrel-early/;Early Philosophical Interpretations of General Relativity ;425;1947;1930;1921;32;53;1921;1983;62;1219;2018;1200;2020
https://plato.stanford.edu/entries/generics/;Generic Generalizations ;357;1997;2003;2012;41;36;1990;2011;21;1452;2016;1200;2020
https://plato.stanford.edu/entries/genetic-drift/;Genetic Drift ;311;1986;2002;2002;24;32;1978;2007;29;1872;2016;1200;2020
https://plato.stanford.edu/entries/genetics/;Genetics ;222;1983;2000;2002;15;57;1976;2011;35;1353;2020;1200;2020
https://plato.stanford.edu/entries/evolutionary-genetics/;Evolutionary Genetics ;71;1968;1975;1975;15;49;1949;1998;49;1623;2016;1200;2020
https://plato.stanford.edu/entries/genotype-phenotype/;The Genotype/Phenotype Distinction ;196;1972;2002;1911;42;63;1917;2009;92;1419;2020;1200;2020
https://plato.stanford.edu/entries/molecular-genetics/;Molecular Genetics ;217;1981;1993;2000;23;67;1981;2001;20;1405;2016;1200;2020
https://plato.stanford.edu/entries/population-genetics/;Population Genetics ;139;1984;1998;2006;16;32;1972;2006;34;1859;2016;1200;2020
https://plato.stanford.edu/entries/genomics/;Genomics and Postgenomics ;500;1986;2005;2010;39;98;1999;2011;12;1270;2016;1200;2020
https://plato.stanford.edu/entries/epistemology-geometry/;Epistemology of Geometry ;184;1888;1888;XXXX;XXXX;85;1836;1970;134;1665;2017;1200;2020
https://plato.stanford.edu/entries/geometry-finitism/;Finitism in Geometry ;140;1976;1994;XXXX;XXXX;89;1965;2008;43;1261;2020;1200;2020
https://plato.stanford.edu/entries/geometry-19th/;Nineteenth Century Geometry ;94;1912;1900;2016;5;67;1871;1967;96;1690;2016;1200;2020
https://plato.stanford.edu/entries/18thGerman-preKant/;18th Century German Philosophy Prior to Kant ;177;1784;1739;1740;6;116;1703;1785;82;1655;2016;1200;2020
https://plato.stanford.edu/entries/gersonides/;Gersonides ;99;1782;1982;1345;6;300;1346;1994;648;1288;2020;1200;2020
https://plato.stanford.edu/entries/giles/;Giles of Rome ;248;1886;1992;2016;25;258;1985;2006;21;1269;2019;1200;2020
https://plato.stanford.edu/entries/globalization/;Globalization ;131;1981;1997;1999;13;56;1978;2004;26;1492;2018;1200;2020
https://plato.stanford.edu/entries/concepts-god/;Concepts of God ;40;1945;1971;2006;3;141;1957;2002;45;1259;2020;1200;2020
https://plato.stanford.edu/entries/god-necessary-being/;God and Other Necessary Beings ;154;1993;2002;2014;17;46;1987;2012;25;1630;2019;1200;2020
https://plato.stanford.edu/entries/moral-arguments-god/;Moral Arguments for the Existence of God ;153;1951;1998;XXXX;XXXX;110;1945;2010;65;1265;2018;1200;2020
https://plato.stanford.edu/entries/godfrey/;Godfrey of Fontaines ;149;1817;1981;1981;28;303;1904;2002;98;1250;2018;1200;2020
https://plato.stanford.edu/entries/godwin/;William Godwin ;189;1864;1805;1798;11;95;1793;1977;184;1671;2017;1200;2020
https://plato.stanford.edu/entries/goedel/;Kurt GÃ¶del ;513;1971;1980;1986;26;31;1940;1998;58;1879;2020;1200;2020
https://plato.stanford.edu/entries/goedel-incompleteness/;GÃ¶del's Incompleteness Theorems ;374;1973;1978;1995;22;26;1953;1995;42;1879;2020;1200;2020
https://plato.stanford.edu/entries/goodman/;Nelson Goodman ;248;1968;1978;1947;14;37;1947;1997;50;1739;2020;1200;2020
https://plato.stanford.edu/entries/goodman-aesthetics/;Goodman's Aesthetics ;321;1981;1980;1976;54;37;1976;1993;17;1505;2017;1200;2020
https://plato.stanford.edu/entries/perfect-goodness/;Perfect Goodness ;128;1991;1994;1989;19;38;1989;2009;20;1710;2019;1200;2020
https://plato.stanford.edu/entries/gorampa/;Gorampa [go rams pa] ;32;1830;2006;XXXX;XXXX;289;1485;2013;528;1244;2020;1200;2020
https://plato.stanford.edu/entries/typelogical-grammar/;Typelogical Grammar ;202;1991;2001;2010;19;62;1993;2007;14;1328;2017;1200;2020
https://plato.stanford.edu/entries/gratitude/;Gratitude ;268;1992;1996;2019;26;39;1981;2013;32;1738;2019;1200;2020
https://plato.stanford.edu/entries/green/;Thomas Hill Green ;251;1951;1973;1986;13;67;1908;1991;83;1253;2016;1200;2020
https://plato.stanford.edu/entries/gregory-rimini/;Gregory of Rimini ;143;1765;1972;2003;8;299;1358;2000;642;1250;2016;1200;2020
https://plato.stanford.edu/entries/grice/;Paul Grice ;76;1985;1988;1989;9;22;1969;2006;37;1913;2020;1200;2020
https://plato.stanford.edu/entries/grosseteste/;Robert Grosseteste ;280;1815;1981;XXXX;XXXX;313;1912;2001;89;1200;2019;1200;2020
https://plato.stanford.edu/entries/grotius/;Hugo Grotius ;167;1899;1983;XXXX;XXXX;156;1915;1996;81;1317;2016;1200;2020
https://plato.stanford.edu/entries/grounding/;Metaphysical Grounding ;180;2008;2011;2012;34;8;2008;2013;5;1980;2016;1200;2020
https://plato.stanford.edu/entries/habermas/;JÃ¼rgen Habermas ;275;1982;1993;1998;22;61;1979;2000;21;1477;2016;1200;2020
https://plato.stanford.edu/entries/haecceitism/;Haecceitism ;256;1997;2002;2009;22;14;1986;2009;23;1952;2016;1200;2020
https://plato.stanford.edu/entries/medieval-haecceity/;Medieval Theories of Haecceity ;122;1881;1994;1994;41;200;1935;1994;59;1266;2016;1200;2020
https://plato.stanford.edu/entries/halevi/;Judah Halevi ;87;1988;1994;1977;6;24;1977;2006;29;1887;2020;1200;2020
https://plato.stanford.edu/entries/hamann/;Johann Georg Hamann ;147;1965;1988;1996;6;77;1966;1999;33;1500;2017;1200;2020
https://plato.stanford.edu/entries/happiness/;Happiness ;476;2000;2008;2008;33;43;2000;2014;14;1367;2020;1200;2020
https://plato.stanford.edu/entries/hare/;Richard Mervyn Hare ;202;1982;1984;1981;21;22;1971;1999;28;1883;2019;1200;2020
https://plato.stanford.edu/entries/hartley/;David Hartley ;136;1858;1836;1975;5;124;1748;1983;235;1500;2020;1200;2020
https://plato.stanford.edu/entries/nicolai-hartmann/;Nicolai Hartmann ;122;1987;2006;2011;34;36;1964;2011;47;1878;2016;1200;2020
https://plato.stanford.edu/entries/hartshorne/;Charles Hartshorne ;68;1982;1985;XXXX;XXXX;26;1969;2000;31;1897;2020;1200;2020
https://plato.stanford.edu/entries/friedrich-hayek/;Friedrich Hayek ;86;1976;1976;2016;10;40;1960;2008;48;1790;2016;1200;2020
https://plato.stanford.edu/entries/health-disease/;Concepts of Disease and Health ;231;1996;2003;2007;24;24;1987;2010;23;1843;2020;1200;2020
https://plato.stanford.edu/entries/heaven-hell/;Heaven and Hell in Christian Thought ;187;1975;1998;1993;15;85;1989;2011;22;1536;2017;1200;2020
https://plato.stanford.edu/entries/hedonism/;Hedonism ;79;1962;1986;2004;8;64;1960;2002;42;1729;2016;1200;2020
https://plato.stanford.edu/entries/hegel/;Georg Wilhelm Friedrich Hegel ;265;1952;1997;XXXX;XXXX;87;1945;2010;65;1685;2020;1200;2020
https://plato.stanford.edu/entries/hegel-aesthetics/;Hegel's Aesthetics ;224;1934;1993;XXXX;XXXX;141;1836;2005;169;1200;2020;1200;2020
https://plato.stanford.edu/entries/hegel-dialectics/;Hegel's Dialectics ;209;1982;1989;XXXX;XXXX;31;1969;2006;37;1781;2020;1200;2020
https://plato.stanford.edu/entries/heidegger/;Martin Heidegger ;365;1983;1993;2001;35;31;1978;2002;24;1781;2020;1200;2020
https://plato.stanford.edu/entries/heidegger-aesthetics/;Heidegger's Aesthetics ;168;1971;1989;1886;10;46;1936;2004;68;1750;2019;1200;2020
https://plato.stanford.edu/entries/hermann-helmholtz/;Hermann von Helmholtz ;395;1947;1989;1993;26;66;1878;2004;126;1801;2018;1200;2020
https://plato.stanford.edu/entries/hempel/;Carl Hempel ;267;1970;1969;1965;23;31;1958;1988;30;1711;2017;1200;2020
https://plato.stanford.edu/entries/michel-henry/;Michel Henry ;179;1989;2001;2004;16;40;1988;2009;21;1766;2020;1200;2020
https://plato.stanford.edu/entries/henry-ghent/;Henry of Ghent ;187;1872;1993;2011;22;261;1962;2007;45;1200;2016;1200;2020
https://plato.stanford.edu/entries/heraclitus/;Heraclitus ;79;1984;2002;2013;10;72;1979;2013;34;1407;2019;1200;2020
https://plato.stanford.edu/entries/johann-herbart/;Johann Friedrich Herbart ;243;1916;1919;1928;47;67;1888;1990;102;1776;2016;1200;2020
https://plato.stanford.edu/entries/herder/;Johann Gottfried von Herder ;424;1912;1969;2011;17;102;1787;2001;214;1670;2017;1200;2020
https://plato.stanford.edu/entries/heredity/;Heritability ;194;1995;2003;1998;16;57;1994;2010;16;1259;2020;1200;2020
https://plato.stanford.edu/entries/hermeneutics/;Hermeneutics ;232;1995;2004;XXXX;XXXX;31;1987;2015;28;1819;2020;1200;2020
https://plato.stanford.edu/entries/heytesbury/;William Heytesbury ;233;1801;1977;1494;54;257;1494;1989;495;1200;2018;1200;2020
https://plato.stanford.edu/entries/divine-hiddenness/;Hiddenness of God ;357;2002;2008;2016;50;36;2002;2013;11;1670;2016;1200;2020
https://plato.stanford.edu/entries/hilbert-program/;Hilbert's Program ;283;1964;1976;1998;18;38;1926;1998;72;1862;2019;1200;2020
https://plato.stanford.edu/entries/history/;Philosophy of History ;411;1954;1975;1966;14;73;1950;1997;47;1350;2020;1200;2020
